83667,59.65787896,1,1,0,59.65787896,1,1,0,59.65787896,1,1,0
83672,59.66129683,1,1,0,59.66129683,1,1,0,59.66129683,1,1,0
83677,59.66463326,1,1,0,59.66463326,1,1,0,59.66463326,1,1,0
83682,59.6679822,1,1,0,59.6679822,1,1,0,59.6679822,1,1,0
83687,59.67140189,1,1,0,59.67140189,1,1,0,59.67140189,1,1,0
83692,59.67469768,1,1,0,59.67469768,1,1,0,59.67469768,1,1,0
83697,59.67803956,1,1,0,59.67803956,1,1,0,59.67803956,1,1,0
83702,59.68133926,1,1,0,59.68133926,1,1,0,59.68133926,1,1,0
83707,59.68467353,1,1,0,59.68467353,1,1,0,59.68467353,1,1,0
83712,59.68799279,1,1,0,59.68799279,1,1,0,59.68799279,1,1,0
83717,59.69138314,1,1,0,59.69138314,1,1,0,59.69138314,1,1,0
83722,59.69467858,1,1,0,59.69467858,1,1,0,59.69467858,1,1,0
83727,59.69798338,1,1,0,59.69798338,1,1,0,59.69798338,1,1,0
83732,59.7012337,1,1,0,59.7012337,1,1,0,59.7012337,1,1,0
83737,59.70460003,1,1,0,59.70460003,1,1,0,59.70460003,1,1,0
83742,59.70833924,1,1,0,59.70833924,1,1,0,59.70833924,1,1,0
83747,59.71162407,1,1,0,59.71162407,1,1,0,59.71162407,1,1,0
83752,59.72643147,1,1,0,59.72643147,1,1,0,59.72643147,1,1,0
83757,59.72976686,1,1,0,59.72976686,1,1,0,59.72976686,1,1,0
83762,59.73305678,1,1,0,59.73305678,1,1,0,59.73305678,1,1,0
83767,59.73640237,1,1,0,59.73640237,1,1,0,59.73640237,1,1,0
83772,59.73973608,1,1,0,59.73973608,1,1,0,59.73973608,1,1,0
83777,59.74307119,1,1,0,59.74307119,1,1,0,59.74307119,1,1,0
83782,59.74637061,1,1,0,59.74637061,1,1,0,59.74637061,1,1,0
83787,59.7496893,1,1,0,59.7496893,1,1,0,59.7496893,1,1,0
83792,59.75298614,1,1,0,59.75298614,1,1,0,59.75298614,1,1,0
83797,59.7562651,1,1,0,59.7562651,1,1,0,59.7562651,1,1,0
83802,59.75960216,1,1,0,59.75960216,1,1,0,59.75960216,1,1,0
83807,59.76288321,1,1,0,59.76288321,1,1,0,59.76288321,1,1,0
83812,59.76620219,1,1,0,59.76620219,1,1,0,59.76620219,1,1,0
83817,59.7694882,1,1,0,59.7694882,1,1,0,59.7694882,1,1,0
83822,59.77275787,1,1,0,59.77275787,1,1,0,59.77275787,1,1,0
83827,59.77608795,1,1,0,59.77608795,1,1,0,59.77608795,1,1,0
83832,59.77939253,1,1,0,59.77939253,1,1,0,59.77939253,1,1,0
83837,59.78273093,1,1,0,59.78273093,1,1,0,59.78273093,1,1,0
83842,59.78604774,1,1,0,59.78604774,1,1,0,59.78604774,1,1,0
83847,59.78934122,1,1,0,59.78934122,1,1,0,59.78934122,1,1,0
83852,59.79264658,1,1,0,59.79264658,1,1,0,59.79264658,1,1,0
83857,59.79611418,1,1,0,59.79611418,1,1,0,59.79611418,1,1,0
83862,59.79956676,1,1,0,59.79956676,1,1,0,59.79956676,1,1,0
83867,59.80292527,1,1,0,59.80292527,1,1,0,59.80292527,1,1,0
83872,59.80626945,1,1,0,59.80626945,1,1,0,59.80626945,1,1,0
83877,59.80959143,1,1,0,59.80959143,1,1,0,59.80959143,1,1,0
83882,59.81294379,1,1,0,59.81294379,1,1,0,59.81294379,1,1,0
83887,59.81624349,1,1,0,59.81624349,1,1,0,59.81624349,1,1,0
83892,59.8195052,1,1,0,59.8195052,1,1,0,59.8195052,1,1,0
83897,59.82274909,1,1,0,59.82274909,1,1,0,59.82274909,1,1,0
83902,59.8259925,1,1,0,59.8259925,1,1,0,59.8259925,1,1,0
83907,59.82946157,1,1,0,59.82946157,1,1,0,59.82946157,1,1,0
83912,59.83320881,1,1,0,59.83320881,1,1,0,59.83320881,1,1,0
83917,59.8366695,1,1,0,59.8366695,1,1,0,59.8366695,1,1,0
83922,59.84007264,1,1,0,59.84007264,1,1,0,59.84007264,1,1,0
83927,59.84366309,1,1,0,59.84366309,1,1,0,59.84366309,1,1,0
83932,59.84700413,1,1,0,59.84700413,1,1,0,59.84700413,1,1,0
83937,59.85033212,1,1,0,59.85033212,1,1,0,59.85033212,1,1,0
83942,59.85367575,1,1,0,59.85367575,1,1,0,59.85367575,1,1,0
83947,59.85697775,1,1,0,59.85697775,1,1,0,59.85697775,1,1,0
83952,59.86026628,1,1,0,59.86026628,1,1,0,59.86026628,1,1,0
83957,59.86363366,1,1,0,59.86363366,1,1,0,59.86363366,1,1,0
83962,59.86693021,1,1,0,59.86693021,1,1,0,59.86693021,1,1,0
83967,59.87023277,1,1,0,59.87023277,1,1,0,59.87023277,1,1,0
83968,59.87086911,1,1,0,59.87086911,1,1,0,59.87086911,1,1,0
83973,59.87420645,1,1,0,59.87420645,1,1,0,59.87420645,1,1,0
83978,59.87755595,1,1,0,59.87755595,1,1,0,59.87755595,1,1,0
83983,59.88081262,1,1,0,59.88081262,1,1,0,59.88081262,1,1,0
83988,59.88416806,1,1,0,59.88416806,1,1,0,59.88416806,1,1,0
83993,59.88748138,1,1,0,59.88748138,1,1,0,59.88748138,1,1,0
83998,59.89112791,1,1,0,59.89112791,1,1,0,59.89112791,1,1,0
84003,59.89446938,1,1,0,59.89446938,1,1,0,59.89446938,1,1,0
84007,59.89734876,1,1,0,59.89734876,1,1,0,59.89734876,1,1,0
84012,59.90064092,1,1,0,59.90064092,1,1,0,59.90064092,1,1,0
84017,59.90399712,1,1,0,59.90399712,1,1,0,59.90399712,1,1,0
84022,59.90734725,1,1,0,59.90734725,1,1,0,59.90734725,1,1,0
84027,59.91068347,1,1,0,59.91068347,1,1,0,59.91068347,1,1,0
84032,59.91399714,1,1,0,59.91399714,1,1,0,59.91399714,1,1,0
84037,59.91734594,1,1,0,59.91734594,1,1,0,59.91734594,1,1,0
84042,59.92059123,1,1,0,59.92059123,1,1,0,59.92059123,1,1,0
84047,59.92388471,1,1,0,59.92388471,1,1,0,59.92388471,1,1,0
84052,59.92724008,1,1,0,59.92724008,1,1,0,59.92724008,1,1,0
84057,59.93055263,1,1,0,59.93055263,1,1,0,59.93055263,1,1,0
84062,59.93390059,1,1,0,59.93390059,1,1,0,59.93390059,1,1,0
84067,59.93725267,1,1,0,59.93725267,1,1,0,59.93725267,1,1,0
84072,59.94048036,1,1,0,59.94048036,1,1,0,59.94048036,1,1,0
84077,59.9437853,1,1,0,59.9437853,1,1,0,59.9437853,1,1,0
84082,59.94704079,1,1,0,59.94704079,1,1,0,59.94704079,1,1,0
84087,59.95041131,1,1,0,59.95041131,1,1,0,59.95041131,1,1,0
84092,59.95366715,1,1,0,59.95366715,1,1,0,59.95366715,1,1,0
84097,59.95699702,1,1,0,59.95699702,1,1,0,59.95699702,1,1,0
84102,59.96033785,1,1,0,59.96033785,1,1,0,59.96033785,1,1,0
84107,59.96364656,1,1,0,59.96364656,1,1,0,59.96364656,1,1,0
84112,59.96693976,1,1,0,59.96693976,1,1,0,59.96693976,1,1,0
84117,59.97118359,1,1,0,59.97118359,1,1,0,59.97118359,1,1,0
84122,59.97466125,1,1,0,59.97466125,1,1,0,59.97466125,1,1,0
84127,59.97795124,1,1,0,59.97795124,1,1,0,59.97795124,1,1,0
84132,59.98127154,1,1,0,59.98127154,1,1,0,59.98127154,1,1,0
84137,59.98461238,1,1,0,59.98461238,1,1,0,59.98461238,1,1,0
84142,59.98791138,1,1,0,59.98791138,1,1,0,59.98791138,1,1,0
84147,59.99124977,1,1,0,59.99124977,1,1,0,59.99124977,1,1,0
84152,59.99459536,1,1,0,59.99459536,1,1,0,59.99459536,1,1,0
84157,59.99794751,1,1,0,59.99794751,1,1,0,59.99794751,1,1,0
84162,60.00137809,1,1,0,60.00137809,1,1,0,60.00137809,1,1,0
84167,60.00464539,1,1,0,60.00464539,1,1,0,60.00464539,1,1,0
84172,60.00800459,1,1,0,60.00800459,1,1,0,60.00800459,1,1,0
84177,60.01134054,1,1,0,60.01134054,1,1,0,60.01134054,1,1,0
84182,60.01456949,1,1,0,60.01456949,1,1,0,60.01456949,1,1,0
84187,60.01791179,1,1,0,60.01791179,1,1,0,60.01791179,1,1,0
84192,60.02124878,1,1,0,60.02124878,1,1,0,60.02124878,1,1,0
84197,60.0245401,1,1,0,60.0245401,1,1,0,60.0245401,1,1,0
84202,60.02790049,1,1,0,60.02790049,1,1,0,60.02790049,1,1,0
84207,60.03117791,1,1,0,60.03117791,1,1,0,60.03117791,1,1,0
84212,60.03527891,1,1,0,60.03527891,1,1,0,60.03527891,1,1,0
84217,60.03860005,1,1,0,60.03860005,1,1,0,60.03860005,1,1,0
84222,60.04190618,1,1,0,60.04190618,1,1,0,60.04190618,1,1,0
84224,60.04320308,1,1,0,60.04320308,1,1,0,60.04320308,1,1,0
84229,60.04652597,1,1,0,60.04652597,1,1,0,60.04652597,1,1,0
84234,60.04984529,1,1,0,60.04984529,1,1,0,60.04984529,1,1,0
84239,60.05319004,1,1,0,60.05319004,1,1,0,60.05319004,1,1,0
84244,60.05700057,1,1,0,60.05700057,1,1,0,60.05700057,1,1,0
84249,60.06046314,1,1,0,60.06046314,1,1,0,60.06046314,1,1,0
84254,60.06373692,1,1,0,60.06373692,1,1,0,60.06373692,1,1,0
84259,60.06703711,1,1,0,60.06703711,1,1,0,60.06703711,1,1,0
84262,60.06898061,1,1,0,60.06898061,1,1,0,60.06898061,1,1,0
84267,60.07234177,1,1,0,60.07234177,1,1,0,60.07234177,1,1,0
84272,60.07565376,1,1,0,60.07565376,1,1,0,60.07565376,1,1,0
84277,60.07899565,1,1,0,60.07899565,1,1,0,60.07899565,1,1,0
84282,60.08233271,1,1,0,60.08233271,1,1,0,60.08233271,1,1,0
84287,60.08564352,1,1,0,60.08564352,1,1,0,60.08564352,1,1,0
84292,60.08898037,1,1,0,60.08898037,1,1,0,60.08898037,1,1,0
84297,60.09235222,1,1,0,60.09235222,1,1,0,60.09235222,1,1,0
84302,60.09564668,1,1,0,60.09564668,1,1,0,60.09564668,1,1,0
84307,60.09899115,1,1,0,60.09899115,1,1,0,60.09899115,1,1,0
84312,60.10233094,1,1,0,60.10233094,1,1,0,60.10233094,1,1,0
84317,60.10565292,1,1,0,60.10565292,1,1,0,60.10565292,1,1,0
84322,60.10896903,1,1,0,60.10896903,1,1,0,60.10896903,1,1,0
84327,60.11231266,1,1,0,60.11231266,1,1,0,60.11231266,1,1,0
84332,60.11566956,1,1,0,60.11566956,1,1,0,60.11566956,1,1,0
84337,60.12540858,1,1,0,60.12540858,1,1,0,60.12540858,1,1,0
84342,60.12874704,1,1,0,60.12874704,1,1,0,60.12874704,1,1,0
84347,60.13208389,1,1,0,60.13208389,1,1,0,60.13208389,1,1,0
84352,60.13542948,1,1,0,60.13542948,1,1,0,60.13542948,1,1,0
84357,60.13871109,1,1,0,60.13871109,1,1,0,60.13871109,1,1,0
84362,60.1420103,1,1,0,60.1420103,1,1,0,60.1420103,1,1,0
84367,60.14526949,1,1,0,60.14526949,1,1,0,60.14526949,1,1,0
84372,60.14884032,1,1,0,60.14884032,1,1,0,60.14884032,1,1,0
84377,60.15218702,1,1,0,60.15218702,1,1,0,60.15218702,1,1,0
84382,60.1555354,1,1,0,60.1555354,1,1,0,60.1555354,1,1,0
84387,60.15886534,1,1,0,60.15886534,1,1,0,60.15886534,1,1,0
84392,60.16216497,1,1,0,60.16216497,1,1,0,60.16216497,1,1,0
84397,60.1654389,1,1,0,60.1654389,1,1,0,60.1654389,1,1,0
84402,60.16878001,1,1,0,60.16878001,1,1,0,60.16878001,1,1,0
84407,60.17210513,1,1,0,60.17210513,1,1,0,60.17210513,1,1,0
84412,60.17537697,1,1,0,60.17537697,1,1,0,60.17537697,1,1,0
84417,60.17871997,1,1,0,60.17871997,1,1,0,60.17871997,1,1,0
84422,60.18201932,1,1,0,60.18201932,1,1,0,60.18201932,1,1,0
84427,60.18538697,1,1,0,60.18538697,1,1,0,60.18538697,1,1,0
84432,60.18872152,1,1,0,60.18872152,1,1,0,60.18872152,1,1,0
84437,60.19206236,1,1,0,60.19206236,1,1,0,60.19206236,1,1,0
84442,60.19540948,1,1,0,60.19540948,1,1,0,60.19540948,1,1,0
84447,60.19875151,1,1,0,60.19875151,1,1,0,60.19875151,1,1,0
84452,60.20201286,1,1,0,60.20201286,1,1,0,60.20201286,1,1,0
84457,60.20534099,1,1,0,60.20534099,1,1,0,60.20534099,1,1,0
84462,60.20869244,1,1,0,60.20869244,1,1,0,60.20869244,1,1,0
84467,60.2120353,1,1,0,60.2120353,1,1,0,60.2120353,1,1,0
84472,60.2153732,1,1,0,60.2153732,1,1,0,60.2153732,1,1,0
84477,60.2187732,1,1,0,60.2187732,1,1,0,60.2187732,1,1,0
84480,60.22073639,1,1,0,60.22073639,1,1,0,60.22073639,1,1,0
84485,60.2240421,1,1,0,60.2240421,1,1,0,60.2240421,1,1,0
84490,60.22729067,1,1,0,60.22729067,1,1,0,60.22729067,1,1,0
84495,60.23056998,1,1,0,60.23056998,1,1,0,60.23056998,1,1,0
84500,60.23396746,1,1,0,60.23396746,1,1,0,60.23396746,1,1,0
84505,60.23740621,1,1,0,60.23740621,1,1,0,60.23740621,1,1,0
84510,60.24075117,1,1,0,60.24075117,1,1,0,60.24075117,1,1,0
84515,60.24405296,1,1,0,60.24405296,1,1,0,60.24405296,1,1,0
84517,60.2453903,1,1,0,60.2453903,1,1,0,60.2453903,1,1,0
84522,60.24874629,1,1,0,60.24874629,1,1,0,60.24874629,1,1,0
84527,60.25207805,1,1,0,60.25207805,1,1,0,60.25207805,1,1,0
84532,60.25537936,1,1,0,60.25537936,1,1,0,60.25537936,1,1,0
84537,60.25868471,1,1,0,60.25868471,1,1,0,60.25868471,1,1,0
84542,60.26200718,1,1,0,60.26200718,1,1,0,60.26200718,1,1,0
84547,60.26528921,1,1,0,60.26528921,1,1,0,60.26528921,1,1,0
84552,60.26862949,1,1,0,60.26862949,1,1,0,60.26862949,1,1,0
84557,60.27194232,1,1,0,60.27194232,1,1,0,60.27194232,1,1,0
84562,60.27528818,1,1,0,60.27528818,1,1,0,60.27528818,1,1,0
84567,60.2786425,1,1,0,60.2786425,1,1,0,60.2786425,1,1,0
84572,60.2818945,1,1,0,60.2818945,1,1,0,60.2818945,1,1,0
84577,60.28536105,1,1,0,60.28536105,1,1,0,60.28536105,1,1,0
84582,60.28871334,1,1,0,60.28871334,1,1,0,60.28871334,1,1,0
84587,60.29195982,1,1,0,60.29195982,1,1,0,60.29195982,1,1,0
84592,60.29529821,1,1,0,60.29529821,1,1,0,60.29529821,1,1,0
84597,60.2986387,1,1,0,60.2986387,1,1,0,60.2986387,1,1,0
84602,60.30197038,1,1,0,60.30197038,1,1,0,60.30197038,1,1,0
84607,60.30530535,1,1,0,60.30530535,1,1,0,60.30530535,1,1,0
84612,60.30861518,1,1,0,60.30861518,1,1,0,60.30861518,1,1,0
84617,60.31196237,1,1,0,60.31196237,1,1,0,60.31196237,1,1,0
84622,60.31522317,1,1,0,60.31522317,1,1,0,60.31522317,1,1,0
84627,60.31855772,1,1,0,60.31855772,1,1,0,60.31855772,1,1,0
84632,60.32193438,1,1,0,60.32193438,1,1,0,60.32193438,1,1,0
84637,60.32522864,1,1,0,60.32522864,1,1,0,60.32522864,1,1,0
84642,60.32855997,1,1,0,60.32855997,1,1,0,60.32855997,1,1,0
84647,60.33190821,1,1,0,60.33190821,1,1,0,60.33190821,1,1,0
84652,60.33526462,1,1,0,60.33526462,1,1,0,60.33526462,1,1,0
84657,60.33863472,1,1,0,60.33863472,1,1,0,60.33863472,1,1,0
84662,60.3420593,1,1,0,60.3420593,1,1,0,60.3420593,1,1,0
84667,60.34558222,1,1,0,60.34558222,1,1,0,60.34558222,1,1,0
84672,60.34918084,1,1,0,60.34918084,1,1,0,60.34918084,1,1,0
84677,60.35252671,1,1,0,60.35252671,1,1,0,60.35252671,1,1,0
84682,60.35586824,1,1,0,60.35586824,1,1,0,60.35586824,1,1,0
84687,60.35919071,1,1,0,60.35919071,1,1,0,60.35919071,1,1,0
84692,60.36249844,1,1,0,60.36249844,1,1,0,60.36249844,1,1,0
84697,60.36580484,1,1,0,60.36580484,1,1,0,60.36580484,1,1,0
84702,60.36901012,1,1,0,60.36901012,1,1,0,60.36901012,1,1,0
84707,60.37236625,1,1,0,60.37236625,1,1,0,60.37236625,1,1,0
84712,60.37569772,1,1,0,60.37569772,1,1,0,60.37569772,1,1,0
84717,60.37898897,1,1,0,60.37898897,1,1,0,60.37898897,1,1,0
84722,60.38228574,1,1,0,60.38228574,1,1,0,60.38228574,1,1,0
84727,60.385611,1,1,0,60.385611,1,1,0,60.385611,1,1,0
84732,60.38904906,1,1,0,60.38904906,1,1,0,60.38904906,1,1,0
84736,60.39163106,1,1,0,60.39163106,1,1,0,60.39163106,1,1,0
84741,60.39495143,1,1,0,60.39495143,1,1,0,60.39495143,1,1,0
84746,60.39829925,1,1,0,60.39829925,1,1,0,60.39829925,1,1,0
84751,60.4047723,1,1,0,60.4047723,1,1,0,60.4047723,1,1,0
84756,60.40810622,1,1,0,60.40810622,1,1,0,60.40810622,1,1,0
84761,60.41147542,1,1,0,60.41147542,1,1,0,60.41147542,1,1,0
84766,60.41501111,1,1,0,60.41501111,1,1,0,60.41501111,1,1,0
84771,60.41834629,1,1,0,60.41834629,1,1,0,60.41834629,1,1,0
84772,60.41901468,1,1,0,60.41901468,1,1,0,60.41901468,1,1,0
84777,60.42243863,1,1,0,60.42243863,1,1,0,60.42243863,1,1,0
84782,60.42576676,1,1,0,60.42576676,1,1,0,60.42576676,1,1,0
84787,60.42909984,1,1,0,60.42909984,1,1,0,60.42909984,1,1,0
84792,60.43240974,1,1,0,60.43240974,1,1,0,60.43240974,1,1,0
84797,60.43574485,1,1,0,60.43574485,1,1,0,60.43574485,1,1,0
84802,60.43916286,1,1,0,60.43916286,1,1,0,60.43916286,1,1,0
84807,60.44250621,1,1,0,60.44250621,1,1,0,60.44250621,1,1,0
84812,60.44577902,1,1,0,60.44577902,1,1,0,60.44577902,1,1,0
84817,60.44909436,1,1,0,60.44909436,1,1,0,60.44909436,1,1,0
84822,60.45243226,1,1,0,60.45243226,1,1,0,60.45243226,1,1,0
84827,60.45585482,1,1,0,60.45585482,1,1,0,60.45585482,1,1,0
84832,60.45918776,1,1,0,60.45918776,1,1,0,60.45918776,1,1,0
84837,60.46246839,1,1,0,60.46246839,1,1,0,60.46246839,1,1,0
84842,60.46577214,1,1,0,60.46577214,1,1,0,60.46577214,1,1,0
84847,60.46930616,1,1,0,60.46930616,1,1,0,60.46930616,1,1,0
84852,60.47329891,1,1,0,60.47329891,1,1,0,60.47329891,1,1,0
84857,60.47683544,1,1,0,60.47683544,1,1,0,60.47683544,1,1,0
84862,60.48033601,1,1,0,60.48033601,1,1,0,60.48033601,1,1,0
84867,60.48419249,1,1,0,60.48419249,1,1,0,60.48419249,1,1,0
84872,60.48783008,1,1,0,60.48783008,1,1,0,60.48783008,1,1,0
84877,60.4910415,1,1,0,60.4910415,1,1,0,60.4910415,1,1,0
84882,60.49459934,1,1,0,60.49459934,1,1,0,60.49459934,1,1,0
84887,60.49804801,1,1,0,60.49804801,1,1,0,60.49804801,1,1,0
84892,60.50129729,1,1,0,60.50129729,1,1,0,60.50129729,1,1,0
84897,60.50465467,1,1,0,60.50465467,1,1,0,60.50465467,1,1,0
84902,60.50793622,1,1,0,60.50793622,1,1,0,60.50793622,1,1,0
84907,60.51135122,1,1,0,60.51135122,1,1,0,60.51135122,1,1,0
84912,60.51472,1,1,0,60.51472,1,1,0,60.51472,1,1,0
84917,60.51797122,1,1,0,60.51797122,1,1,0,60.51797122,1,1,0
84922,60.52132603,1,1,0,60.52132603,1,1,0,60.52132603,1,1,0
84927,60.52463963,1,1,0,60.52463963,1,1,0,60.52463963,1,1,0
84932,60.52805911,1,1,0,60.52805911,1,1,0,60.52805911,1,1,0
84937,60.5329253,1,1,0,60.5329253,1,1,0,60.5329253,1,1,0
84942,60.53630832,1,1,0,60.53630832,1,1,0,60.53630832,1,1,0
84947,60.53963924,1,1,0,60.53963924,1,1,0,60.53963924,1,1,0
84952,60.5432945,1,1,0,60.5432945,1,1,0,60.5432945,1,1,0
84957,60.54663471,1,1,0,60.54663471,1,1,0,60.54663471,1,1,0
84962,60.54994656,1,1,0,60.54994656,1,1,0,60.54994656,1,1,0
84967,60.55320527,1,1,0,60.55320527,1,1,0,60.55320527,1,1,0
84972,60.55646739,1,1,0,60.55646739,1,1,0,60.55646739,1,1,0
84977,60.55976157,1,1,0,60.55976157,1,1,0,60.55976157,1,1,0
84982,60.56318601,1,1,0,60.56318601,1,1,0,60.56318601,1,1,0
84987,60.56652677,1,1,0,60.56652677,1,1,0,60.56652677,1,1,0
84992,60.57009942,1,1,0,60.57009942,1,1,0,60.57009942,1,1,0
84997,60.5734603,1,1,0,60.5734603,1,1,0,60.5734603,1,1,0
85002,60.576952,1,1,0,60.576952,1,1,0,60.576952,1,1,0
85007,60.58028382,1,1,0,60.58028382,1,1,0,60.58028382,1,1,0
85012,60.58363465,1,1,0,60.58363465,1,1,0,60.58363465,1,1,0
85017,60.58698114,1,1,0,60.58698114,1,1,0,60.58698114,1,1,0
85022,60.59052703,1,1,0,60.59052703,1,1,0,60.59052703,1,1,0
85027,60.59372148,1,1,0,60.59372148,1,1,0,60.59372148,1,1,0
85032,60.59707042,1,1,0,60.59707042,1,1,0,60.59707042,1,1,0
85037,60.60040231,1,1,0,60.60040231,1,1,0,60.60040231,1,1,0
85042,60.60378107,1,1,0,60.60378107,1,1,0,60.60378107,1,1,0
85047,60.60707274,1,1,0,60.60707274,1,1,0,60.60707274,1,1,0
85052,60.61041756,1,1,0,60.61041756,1,1,0,60.61041756,1,1,0
85057,60.61373458,1,1,0,60.61373458,1,1,0,60.61373458,1,1,0
85062,60.61703484,1,1,0,60.61703484,1,1,0,60.61703484,1,1,0
85067,60.62052646,1,1,0,60.62052646,1,1,0,60.62052646,1,1,0
85072,60.62379815,1,1,0,60.62379815,1,1,0,60.62379815,1,1,0
85077,60.62791703,1,1,0,60.62791703,1,1,0,60.62791703,1,1,0
85082,60.6312673,1,1,0,60.6312673,1,1,0,60.6312673,1,1,0
85087,60.63460625,1,1,0,60.63460625,1,1,0,60.63460625,1,1,0
85092,60.63798361,1,1,0,60.63798361,1,1,0,60.63798361,1,1,0
85097,60.64126404,1,1,0,60.64126404,1,1,0,60.64126404,1,1,0
85102,60.64458937,1,1,0,60.64458937,1,1,0,60.64458937,1,1,0
85107,60.64793265,1,1,0,60.64793265,1,1,0,60.64793265,1,1,0
